method,support_size,metric,estimate,ci_low,ci_high,target_domain,n_trials
v0_gaussian64_ebra,4,macro_relative_frobenius,0.40837141893161233,0.36250252211353073,0.4554252449079115,macro across held-out finger-count domains,100
v0_gaussian64_ebra,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,4,paired_gain_vs_target_control,0.06585602775504132,-0.08073971186250332,0.1965520157692519,macro across held-out finger-count domains,100
v0_gaussian64_ebra,4,paired_gain_vs_shuffled_source,-0.061020836962146975,-0.10004012896809758,-0.020336195232569784,macro across held-out finger-count domains,100
v0_gaussian64_ebra,8,macro_component_log_mae,0.46904649309929003,0.38190165693062167,0.5632759366649227,macro across held-out finger-count domains,100
v0_gaussian64_ebra,8,macro_relative_frobenius,0.3641906943960883,0.3201159951615633,0.4106708839705414,macro across held-out finger-count domains,100
v0_gaussian64_ebra,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,8,paired_gain_vs_target_control,-0.04922286146873628,-0.16423415076306772,0.04953928302311743,macro across held-out finger-count domains,100
v0_gaussian64_ebra,8,paired_gain_vs_shuffled_source,-0.05484010563654684,-0.08150459745869475,-0.032893845835564046,macro across held-out finger-count domains,100
v0_gaussian64_ebra,16,macro_component_log_mae,0.4042854046974277,0.3318118256772942,0.4882930798307953,macro across held-out finger-count domains,100
v0_gaussian64_ebra,16,macro_relative_frobenius,0.3302248127904793,0.2891757891065871,0.3749934112829491,macro across held-out finger-count domains,100
v0_gaussian64_ebra,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,16,paired_gain_vs_target_control,-0.07476874103615275,-0.15552569793718676,-0.0018622689647529978,macro across held-out finger-count domains,100
v0_gaussian64_ebra,16,paired_gain_vs_shuffled_source,-0.04465795898799796,-0.0681062514141765,-0.023879140306369694,macro across held-out finger-count domains,100
v0_gaussian64_ebra,32,macro_component_log_mae,0.35768170366457197,0.29464187028961053,0.4267707842668285,macro across held-out finger-count domains,100
v0_gaussian64_ebra,32,macro_relative_frobenius,0.29784678007577914,0.2660307657284329,0.3325830121400456,macro across held-out finger-count domains,100
v0_gaussian64_ebra,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,32,paired_gain_vs_target_control,-0.06794241656832234,-0.12160536292772547,-0.020950935863052574,macro across held-out finger-count domains,100
v0_gaussian64_ebra,32,paired_gain_vs_shuffled_source,-0.02684129208040703,-0.043244327439157085,-0.013851140234873723,macro across held-out finger-count domains,100
v0_gaussian64_ebra,64,macro_component_log_mae,0.3278634950149265,0.26970252020570346,0.3977310575861953,macro across held-out finger-count domains,100
v0_gaussian64_ebra,64,macro_relative_frobenius,0.2686755626241437,0.24198204148790203,0.2991542347256876,macro across held-out finger-count domains,100
v0_gaussian64_ebra,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,64,paired_gain_vs_target_control,-0.0485998879520564,-0.07913806716227831,-0.023650707816821995,macro across held-out finger-count domains,100
v0_gaussian64_ebra,64,paired_gain_vs_shuffled_source,-0.01350430057388329,-0.022888128740931185,-0.006654580692161431,macro across held-out finger-count domains,100
v0_gaussian64_ebra,128,macro_component_log_mae,0.306586075470786,0.25103725943622646,0.37670401051593805,macro across held-out finger-count domains,100
v0_gaussian64_ebra,128,macro_relative_frobenius,0.2485307332652377,0.22207466397348294,0.2765087685673163,macro across held-out finger-count domains,100
v0_gaussian64_ebra,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,128,paired_gain_vs_target_control,-0.031413307220400165,-0.052522367887343394,-0.015086622006627208,macro across held-out finger-count domains,100
v0_gaussian64_ebra,128,paired_gain_vs_shuffled_source,-0.0035743140412937044,-0.0062442792814015515,-0.00152344057075494,macro across held-out finger-count domains,100
